line,question,question_type
694,tell me some differences between support vector machine algorithm and other algorithms?,svm
695,list out some differences betwen support vector machine algorithm and other algorithms?,svm
696,what is difference between support vector machine algorithm and other algorithms?,svm
697,what is difference between support vector machine algorithm and other algorithms?,svm
698,Differentiate between support vector machine algorithm and other algorithms?,svm
699,assumptions of svm ?,svm
700,Main assumptions of svm ?,svm
701,what are the assumptions of svm ?,svm
702,tell me some assumptions of svm ?,svm
703,list out some assumptions of svm ?,svm
704,list me few assumptions of svm ?,svm
705,list some assumptions of svm ?,svm
706,Can you list out the assumptions of svm ?,svm
707, assumptions of svm ?,svm
708,List of assumptions of svm ?,svm
709,how do we increase accuracy of  SVM model ?,svm
710,assumptions of support vector machines ?,svm
711,Main assumptions of support vector machines ?,svm
712,what are the assumptions of support vector machines ?,svm
713,tell me some assumptions of support vector machines ?,svm
714,list out some assumptions of support vector machines ?,svm
715,list me few assumptions of support vector machines ?,svm
716,list some assumptions of support vector machines ?,svm
717,Can you list out the assumptions of support vector machines ?,svm
718,assumptions of support vector machines ?,svm
719,List of assumptions of support vector machines ?,svm
720,What is linearly seperable data?,svm
721,Tell me about linearly seperable data?,svm
722,What do you know about linearly seperable data?,svm
723,Do you know about linearly seperable data?,svm
724,What is the process of linearly seperable data?,svm
725,How linearly seperable data works ?,svm
726,Tell me linearly seperable data?,svm
727,About linearly seperable data?,svm
728,Let me know about linearly seperable data?,svm
729,What do you say about linearly seperable data?,svm
730,What does linearly seperable datamean?,svm
731,Explain linearly seperable data?,svm
732,Define linearly seperable data?,svm
733,Can you explain about linearly seperable data?,svm
734,Can you say something about linearly seperable data?,svm
735,Can you explain briefly about linearly seperable data?,svm
736,Short summary about linearly seperable data?,svm
737,What is non-linearly seperable data?,svm
738,Tell me about non-linearly seperable data?,svm
739,What do you know about non-linearly seperable data?,svm
740,Do you know about non-linearly seperable data?,svm
741,What is the process of non-linearly seperable data?,svm
742,How non-linearly seperable data works ?,svm
743,Tell me non-linearly seperable data?,svm
744,About non-linearly seperable data?,svm
745,Let me know about non-linearly seperable data?,svm
746,What do you say about non-linearly seperable data?,svm
747,What does non-linearly seperable datamean?,svm
748,Explain non-linearly seperable data?,svm
749,Define non-linearly seperable data?,svm
750,Can you explain about non-linearly seperable data?,svm
751,Can you say something about non-linearly seperable data?,svm
752,Can you explain briefly about non-linearly seperable data?,svm
753,Short summary about non-linearly seperable data?,svm
754,What is misclassification data?,svm
755,Tell me about misclassification data?,svm
756,What do you know about misclassification data?,svm
757,Do you know about misclassification data?,svm
758,What is the process of misclassification data?,svm
759,How misclassification data works ?,svm
760,Tell me misclassification data?,svm
761,About misclassification data?,svm
762,Let me know about misclassification data?,svm
763,What do you say about misclassification data?,svm
764,What does misclassification datamean?,svm
765,Explain misclassification data?,svm
766,Define misclassification data?,svm
767,Can you explain about misclassification data?,svm
768,Can you say something about misclassification data?,svm
769,Can you explain briefly about misclassification data?,svm
770,Short summary about misclassification data?,svm
771,What is k-fold cross validation?,svm
772,Tell me about k-fold cross validation?,svm
773,What do you know about k-fold cross validation?,svm
774,Do you know about k-fold cross validation?,svm
775,What is the process of k-fold cross validation?,svm
776,How k-fold cross validation works ?,svm
777,Tell me k-fold cross validation?,svm
778,About k-fold cross validation?,svm
779,Let me know about k-fold cross validation?,svm
780,What do you say about k-fold cross validation?,svm
781,What does k-fold cross validationmean?,svm
782,Explain k-fold cross validation?,svm
783,Define k-fold cross validation?,svm
784,Can you explain about k-fold cross validation?,svm
785,Can you say something about k-fold cross validation?,svm
786,Can you explain briefly about k-fold cross validation?,svm
787,Short summary about k-fold cross validation?,svm
788,What is best fit line?,svm
789,Tell me about best fit line?,svm
790,What do you know about best fit line?,svm
791,Do you know about best fit line?,svm
792,What is the process of best fit line?,svm
793,How best fit line works ?,svm
794,Tell me best fit line?,svm
795,About best fit line?,svm
796,Let me know about best fit line?,svm
797,What do you say about best fit line?,svm
798,What does best fit linemean?,svm
799,Explain best fit line?,svm
800,Define best fit line?,svm
801,Can you explain about best fit line?,svm
802,Can you say something about best fit line?,svm
803,Can you explain briefly about best fit line?,svm
804,Short summary about best fit line?,svm
