line,question,question_type
824,Tell me about 2-sample t test?,statistics
825,What do you know about 2-sample t test?,statistics
826,Do you know about 2-sample t test?,statistics
827,What is the process of 2-sample t test?,statistics
828,How 2-sample t test works ?,statistics
829,Let me know about 2-sample t test?,statistics
830,What do you say about 2-sample t test?,statistics
831,What does 2-sample t test mean?,statistics
832,Explain 2-sample t test?,statistics
833,Define 2-sample t test?,statistics
834,Can you explain about 2-sample t test?,statistics
835,Can you say something about 2-sample t test?,statistics
836,Can you explain briefly about 2-sample t test?,statistics
837,Can you give a short summary about 2-sample t test?,statistics
838,What are types of data?,statistics
839,Tell me types of data?,statistics
840,Do you know types of  data?,statistics
841,Types of  data?,statistics
842,Different types of  data?,statistics
843,What are the different types of data?,statistics
844,how many types of data are there?,statistics
845,What are the important types of data?,statistics
846,list out different types of data?,statistics
847,what are the various types of data?,statistics
848,list out various types of data?,statistics
849,mention some data methods?,statistics
850,say different data methods?,statistics
851,do you know the various types of data?what is the primary difference between continous data and discrete data?,statistics
852,How continous data is differ from discrete data?,statistics
853,Tell me about continous data and discrete data?,statistics
854,What do you know about continous data and discrete data?,statistics
855,Do you know about continous data and discrete data?,statistics
856,distinguish between continous data and discrete data?,statistics
857,mention some differences between continous data and discrete data?,statistics
858,what are main difeferences between  continous data and discrete data?,statistics
859,tell me some differences between continous data and discrete data?,statistics
860,list out some differences betwen continous data and discrete data?,statistics
861,what is difference between continous data and discrete data?,statistics
862,what is difference between continous data and discrete data?,statistics
863,Differentiate between continous data and discrete data?,statistics
864,comparison between continous data and discrete data?What is count variables?,statistics
865,Tell me about count variables?,statistics
866,What is the process of count variables?,statistics
867,How count variables works ?,statistics
868,What does count variablesmean?,statistics
869,Explain count variables?,statistics
870,Define count variables?,statistics
871,Explain about count variables?,statistics
872,Say something about count variables?,statistics
873,Briefly give a note on count variables?,statistics
874,Give a short summary about count variables?,statistics
875,What is categorical variables?,statistics
876,Tell me about categorical variables?,statistics
877,What is the process of categorical variables?,statistics
878,How categorical variables works ?,statistics
879,What does categorical variablesmean?,statistics
880,Explain categorical variables?,statistics
881,Define categorical variables?,statistics
882,Explain about categorical variables?,statistics
883,Say something about categorical variables?,statistics
884,Give a note on categorical variables?,statistics
885,Short summary about categorical variables?What is nominal data?,statistics
886,Tell me about nominal data?,statistics
887,What is the process of nominal data?,statistics
888,How nominal data works ?,statistics
889,What does nominal datamean?,statistics
890,Explain nominal data?,statistics
891,Define nominal data?,statistics
892,Say something about nominal data?,statistics
893,Give a note on nominal data?,statistics
894,Short summary about nominal data?What is ordinal data?,statistics
895,Tell me about ordinal data?,statistics
896,What is the process of ordinal data?,statistics
897,How ordinal data works ?,statistics
898,What does ordinal datamean?,statistics
899,Explain ordinal data?,statistics
900,Define ordinal data?,statistics
901,Explain about ordinal data?,statistics
902,Say something about ordinal data?,statistics
903,Give a note on ordinal data?,statistics
904,Short summary about ordinal data?,statistics
905,What is interval data?,statistics
906,Tell me about interval data?,statistics
907,What is the process of interval data?,statistics
908,How interval data works ?,statistics
909,What does interval data mean?,statistics
910,Explain interval data?,statistics
911,Define interval data?,statistics
912,Explain about interval data?,statistics
913,Say something about interval data?,statistics
914,Give a note on interval data?,statistics
915,Short summary about interval data?,statistics
916,What is ratio data?,statistics
917,Tell me about ratio data?,statistics
918,What is the process of ratio data?,statistics
919,How ratio data works ?,statistics
920,What does ratio data mean?,statistics
921,Explain ratio data?,statistics
922,Define ratio data?,statistics
923,Explain about ratio data?,statistics
924,Say something about ratio data?,statistics
925,Give a note on ratio data?,statistics
926,Short summary about ratio data?,statistics
927,What is labeled data?,statistics
928,Tell me about labeled data?,statistics
929,What is the process of labeled data?,statistics
930,How labeled data works ?,statistics
931,What does labeled datamean?,statistics
932,Explain labeled data?,statistics
933,Define labeled data?,statistics
934,Explain about labeled data?,statistics
935,Say something about labeled data?,statistics
936,Give a note on labeled data?,statistics
937,Short summary about labeled data?,statistics
938,What is event?,statistics
939,Tell me about event?,statistics
940,What is the process of event?,statistics
941,How event works ?,statistics
942,What does event mean?,statistics
943,Explain event?,statistics
944,Define event?,statistics
945,Explain about event?,statistics
946,Say something about event?,statistics
947,Give a note on event?,statistics
948,Short summary about event?,statistics
949,What is sampling funnel?,statistics
950,Tell me about sampling funnel?,statistics
951,What is the process of sampling funnel?,statistics
952,How sampling funnel works ?,statistics
953,What does sampling funnel mean?,statistics
954,Explain sampling funnel?,statistics
955,Define sampling funnel?,statistics
956,Explain about sampling funnel?,statistics
957,Say something about sampling funnel?,statistics
958,Give a note on sampling funnel?,statistics
959,Short summary about sampling funnel?What is sampling frame?,statistics
960,Tell me about sampling frame?,statistics
961,What is the process of sampling frame?,statistics
962,How sampling frame works ?,statistics
963,What does sampling frame mean?,statistics
964,Explain sampling frame?,statistics
965,Define sampling frame?,statistics
966,Explain about sampling frame?,statistics
967,Say something about sampling frame?,statistics
968,Give a note on sampling frame?,statistics
969,Short summary about sampling frame?,statistics
970,What is infrential statastics?,statistics
971,Tell me about infrential statastics?,statistics
972,What is the process of infrential statastics?,statistics
973,How infrential statastics works ?,statistics
974,What does infrential statastics mean?,statistics
975,Explain infrential statastics?,statistics
976,Define infrential statastics?,statistics
977,Explain about infrential statastics?,statistics
978,Say something about infrential statastics?,statistics
979,Give a note on infrential statastics?,statistics
980,Short summary about infrential statastics?What are the examples of continous data?,statistics
981,give some examples of continous data?,statistics
982,Tell me the examples of continous data?,statistics
983,examples of continous data?,statistics
984,What are the examples of categorical data?,statistics
985,give some examples of categorical data?,statistics
986,Tell me the examples of categorical data?,statistics
987,examples of categorical data?,statistics
988,What are the examples of count data?,statistics
989,give some examples of count data?,statistics
990,Tell me the examples of count data?,statistics
991,examples of count data?What is hypothesis?,statistics
992,Tell me about hypothesis?,statistics
993,What do you know about hypothesis?,statistics
994,Do you know about hypothesis?,statistics
995,What is the process of hypothesis?,statistics
996,How hypothesis works ?,statistics
997,Tell me hypothesis?,statistics
998,About hypothesis?,statistics
999,Let me know about hypothesis?,statistics
1000,What is hypothesis?,statistics
1001,What do you say about hypothesis?,statistics
1002,What does hypothesis mean?,statistics
1003,Define hypothesis?,statistics
1004,Can you say something about hypothesis?,statistics
1005,short summary about hypothesis?,statistics
1006,What is hypothesis testing?,statistics
1007,Tell me about hypothesis testing?,statistics
1008,What do you know about hypothesis testing?,statistics
1009,Do you know about hypothesis testing?,statistics
1010,What is the process of hypothesis testing?,statistics
1011,How hypothesis testing works ?,statistics
1012,Tell me hypothesis testing?,statistics
1013,About hypothesis testing?,statistics
1014,Let me know about hypothesis testing?,statistics
1015,What is hypothesis testing?,statistics
1016,What do you say about hypothesis testing?,statistics
1017,What does hypothesis testing mean?,statistics
1018,Explain hypothesis testing?,statistics
1019,Define hypothesis testing?,statistics
1020,Can you explain about hypothesis testing?,statistics
1021,Can you say something about hypothesis testing?,statistics
1022,Can you explain briefly about hypothesis testing?,statistics
1023,Can you give a short summary about hypothesis testing?,statistics
1024,What is confidence?,statistics
1025,Tell me about confidence?,statistics
1026,What do you know about confidence?,statistics
1027,Do you know about confidence?,statistics
1028,What is the process of confidence?,statistics
1029,How confidence works ?,statistics
1030,Tell me confidence?,statistics
1031,About confidence?,statistics
1032,Let me know about confidence?,statistics
1033,What is confidence?,statistics
1034,What do you say about confidence?,statistics
1035,What does confidence mean?,statistics
1036,Explain confidence?,statistics
1037,Define confidence?,statistics
1038,Can you explain about confidence?,statistics
1039,Can you say something about confidence?,statistics
1040,Can you explain briefly about confidence?,statistics
1041,Can you give a short summary about confidence?,statistics
1042,What is Null hypothesis?,statistics
1043,Tell me about Null hypothesis?,statistics
1044,What do you know about Null hypothesis?,statistics
1045,Do you know about Null hypothesis?,statistics
1046,What is the process of Null hypothesis?,statistics
1047,How Null hypothesis works ?,statistics
1048,Tell me Null hypothesis?,statistics
1049,About Null hypothesis?,statistics
1050,Let me know about Null hypothesis?,statistics
1051,What is Null hypothesis?,statistics
1052,What do you say about Null hypothesis?,statistics
1053,What does Null hypothesis mean?,statistics
1054,Explain Null hypothesis?,statistics
1055,Define Null hypothesis?,statistics
1056,Can you explain about Null hypothesis?,statistics
1057,Can you say something about Null hypothesis?,statistics
1058,Can you explain briefly about Null hypothesis?,statistics
1059,Can you give a short summary about Null hypothesis?What is Type II error?,statistics
1060,Tell me about Type II error?,statistics
1061,What do you know about Type II error?,statistics
1062,Do you know about Type II error?,statistics
1063,What is the process of Type II error?,statistics
1064,How Type II error works ?,statistics
1065,Tell me Type II error?,statistics
1066,About Type II error?,statistics
1067,Let me know about Type II error?,statistics
1068,What is Type II error?,statistics
1069,What do you say about Type II error?,statistics
1070,What does Type II error mean?,statistics
1071,Explain Type II error?,statistics
1072,Define Type II error?,statistics
1073,Can you explain about Type II error?,statistics
1074,Can you say something about Type II error?,statistics
1075,Can you explain briefly about Type II error?,statistics
1076,Can you give a short summary about Type II error?,statistics
1077,What is Type I error?,statistics
1078,Tell me about Type I error?,statistics
1079,What do you know about Type I error?,statistics
1080,Do you know about Type I error?,statistics
1081,What is the process of Type I error?,statistics
1082,How Type I error works ?,statistics
1083,Tell me Type I error?,statistics
1084,About Type I error?,statistics
1085,Let me know about Type I error?,statistics
1086,What is Type I error?,statistics
1087,What do you say about Type I error?,statistics
1088,What does Type I error mean?,statistics
1089,Explain Type I error?,statistics
1090,Define Type I error?,statistics
1091,Can you explain about Type I error?,statistics
1092,Can you say something about Type I error?,statistics
1093,Can you explain briefly about Type I error?,statistics
1094,Can you give a short summary about Type I error?,statistics
1095,What is Power?,statistics
1096,Tell me about Power?,statistics
1097,What do you know about Power?,statistics
1098,Do you know about Power?,statistics
1099,What is the process of Power?,statistics
1100,How Power works ?,statistics
1101,Tell me Power?,statistics
1102,About Power?,statistics
1103,Let me know about Power?,statistics
1104,What is Power?,statistics
1105,What do you say about Power?,statistics
1106,What does Power mean?,statistics
1107,Explain Power?,statistics
1108,Define Power?,statistics
1109,Can you explain about Power?,statistics
1110,Can you say something about Power?,statistics
1111,Can you explain briefly about Power?,statistics
1112,Can you give a short summary about Power?,statistics
1113,What is Alternate hypothesis?,statistics
1114,Tell me about Alternate hypothesis?,statistics
1115,What do you know about Alternate hypothesis?,statistics
1116,Do you know about Alternate hypothesis?,statistics
1117,What is the process of Alternate hypothesis?,statistics
1118,How Alternate hypothesis works ?,statistics
1119,Tell me Alternate hypothesis?,statistics
1120,About Alternate hypothesis?,statistics
1121,Let me know about Alternate hypothesis?,statistics
1122,What is Alternate hypothesis?,statistics
1123,What do you say about Alternate hypothesis?,statistics
1124,What does Alternate hypothesis mean?,statistics
1125,Explain Alternate hypothesis?,statistics
1126,Define Alternate hypothesis?,statistics
1127,Can you explain about Alternate hypothesis?,statistics
1128,Can you say something about Alternate hypothesis?,statistics
1129,Can you explain briefly about Alternate hypothesis?,statistics
1130,Can you give a short summary about Alternate hypothesis?,statistics
1131,What is tukey test?,statistics
1132,Tell me about tukey test?,statistics
1133,What do you know about tukey test?,statistics
1134,Do you know about tukey test?,statistics
1135,What is the process of tukey test?,statistics
1136,How tukey test works ?,statistics
1137,Tell me tukey test?,statistics
1138,About tukey test?,statistics
1139,Let me know about tukey test?,statistics
1140,What is tukey test?,statistics
1141,What do you say about tukey test?,statistics
1142,What does tukey test mean?,statistics
1143,Explain tukey test?,statistics
1144,Define tukey test?,statistics
1145,Can you explain about tukey test?,statistics
1146,Can you say something about tukey test?,statistics
1147,Can you explain briefly about tukey test?,statistics
1148,Can you give a short summary about tukey test?What is one way ANOVA?,statistics
1149,Tell me about one way ANOVA?,statistics
1150,What do you know about one way ANOVA?,statistics
1151,Do you know about one way ANOVA?,statistics
1152,What is the process of one way ANOVA?,statistics
1153,How one way ANOVA works ?,statistics
1154,Tell me one way ANOVA?,statistics
1155,About one way ANOVA?,statistics
1156,Let me know about one way ANOVA?,statistics
1157,What is one way ANOVA?,statistics
1158,What do you say about one way ANOVA?,statistics
1159,What does one way ANOVA mean?,statistics
1160,Explain one way ANOVA?,statistics
1161,Define one way ANOVA?,statistics
1162,Can you explain about one way ANOVA?,statistics
1163,Can you say something about one way ANOVA?,statistics
1164,Can you explain briefly about one way ANOVA?,statistics
1165,Can you give a short summary about one way ANOVA?What is ANOM?,statistics
1166,Tell me about ANOM?,statistics
1167,What do you know about ANOM?,statistics
1168,Do you know about ANOM?,statistics
1169,What is the process of ANOM?,statistics
1170,How ANOM works ?,statistics
1171,Tell me ANOM?,statistics
1172,About ANOM?,statistics
1173,Let me know about ANOM?,statistics
1174,What is ANOM?,statistics
1175,What do you say about ANOM?,statistics
1176,What does ANOM mean?,statistics
1177,Explain ANOM?,statistics
1178,Define ANOM?,statistics
1179,Can you explain about ANOM?,statistics
1180,Can you say something about ANOM?,statistics
1181,Can you explain briefly about ANOM?,statistics
1182,Can you give a short summary about ANOM?,statistics
1183,What is correlation?,statistics
1184,Tell me about correlation?,statistics
1185,What do you know about correlation?,statistics
1186,Do you know about correlation?,statistics
1187,What is the process of correlation?,statistics
1188,How correlation works ?,statistics
1189,Tell me correlation?,statistics
1190,About correlation?,statistics
1191,Let me know about correlation?,statistics
1192,What is correlation?,statistics
1193,What do you say about correlation?,statistics
1194,What does correlation mean?,statistics
1195,Explain correlation?,statistics
1196,Define correlation?,statistics
1197,Can you explain about correlation?,statistics
1198,Can you say something about correlation?,statistics
1199,Can you explain briefly about correlation?,statistics
1200,Can you give a short summary about correlation?,statistics
1201,What is Positive correlation?,statistics
1202,Tell me about Positive correlation?,statistics
1203,What do you know about Positive correlation?,statistics
1204,Do you know about Positive correlation?,statistics
1205,What is the process of Positive correlation?,statistics
1206,How Positive correlation works ?,statistics
1207,Tell me Positive correlation?,statistics
1208,About Positive correlation?,statistics
1209,Let me know about Positive correlation?,statistics
1210,What is Positive correlation?,statistics
1211,What do you say about Positive correlation?,statistics
1212,What does Positive correlation mean?,statistics
1213,Explain Positive correlation?,statistics
1214,Define Positive correlation?,statistics
1215,Can you explain about Positive correlation?,statistics
1216,Can you say something about Positive correlation?,statistics
1217,Can you explain briefly about Positive correlation?,statistics
1218,Can you give a short summary about Positive correlation?What is Negative correlation?,statistics
1219,Tell me about Negative correlation?,statistics
1220,What do you know about Negative correlation?,statistics
1221,Do you know about Negative correlation?,statistics
1222,What is the process of Negative correlation?,statistics
1223,How Negative correlation works ?,statistics
1224,Tell me Negative correlation?,statistics
1225,About Negative correlation?,statistics
1226,Let me know about Negative correlation?,statistics
1227,What is Negative correlation?,statistics
1228,What do you say about Negative correlation?,statistics
1229,What does Negative correlation mean?,statistics
1230,Explain Negative correlation?,statistics
1231,Define Negative correlation?,statistics
1232,Can you explain about Negative correlation?,statistics
1233,Can you say something about Negative correlation?,statistics
1234,Can you explain briefly about Negative correlation?,statistics
1235,Can you give a short summary about Negative correlation?    ,statistics
1236,What is Scatter plot?,statistics
1237,Tell me about Scatter plot?,statistics
1238,What do you know about Scatter plot?,statistics
1239,Do you know about Scatter plot?,statistics
1240,What is the process of Scatter plot?,statistics
1241,How Scatter plot works ?,statistics
1242,Tell me Scatter plot?,statistics
1243,About Scatter plot?,statistics
1244,Let me know about Scatter plot?,statistics
1245,What is Scatter plot?,statistics
1246,What do you say about Scatter plot?,statistics
1247,What does Scatter plot mean?,statistics
1248,Explain Scatter plot?,statistics
1249,Define Scatter plot?,statistics
1250,Can you explain about Scatter plot?,statistics
1251,Can you say something about Scatter plot?,statistics
1252,Can you explain briefly about Scatter plot?,statistics
1253,Can you give a short summary about Scatter plot?,statistics
1254,What is Correlation coefficent?,statistics
1255,Tell me about Correlation coefficent?,statistics
1256,What do you know about Correlation coefficent?,statistics
1257,Do you know about Correlation coefficent?,statistics
1258,What is the process of Correlation coefficent?,statistics
1259,How Correlation coefficent works ?,statistics
1260,Tell me Correlation coefficent?,statistics
1261,About Correlation coefficent?,statistics
1262,Let me know about Correlation coefficent?,statistics
1263,What is Correlation coefficent?,statistics
1264,What do you say about Correlation coefficent?,statistics
1265,What does Correlation coefficentmean?,statistics
1266,Explain Correlation coefficent?,statistics
1267,Define Correlation coefficent?,statistics
1268,Can you explain about Correlation coefficent?,statistics
1269,Can you say something about Correlation coefficent?,statistics
1270,Can you explain briefly about Correlation coefficent?,statistics
1271,Can you give a short summary about Correlation coefficent?,statistics
1272,What is range for moderate relationship?,statistics
1273,Tell me about range for moderate relationship?,statistics
1274,What do you know about range for moderate relationship?,statistics
1275,Do you know about range for moderate relationship?,statistics
1276,What is the process of range for moderate relationship?,statistics
1277,How range for moderate relationship works ?,statistics
1278,Tell me range for moderate relationship?,statistics
1279,About range for moderate relationship?,statistics
1280,Let me know about range for moderate relationship?,statistics
1281,What is range for moderate relationship?,statistics
1282,What do you say about range for moderate relationship?,statistics
1283,What does range for moderate relationship mean?,statistics
1284,Explain range for moderate relationship?,statistics
1285,Define range for moderate relationship?,statistics
1286,Can you explain about range for moderate relationship?,statistics
1287,Can you say something about range for moderate relationship?,statistics
1288,Can you explain briefly about range for moderate relationship?,statistics
1289,Can you give a short summary about range for moderate relationship?,statistics
1290,What is coefficent of determination?,statistics
1291,Tell me about coefficent of determination?,statistics
1292,What do you know about coefficent of determination?,statistics
1293,Do you know about coefficent of determination?,statistics
1294,What is the process of coefficent of determination?,statistics
1295,How coefficent of determination works ?,statistics
1296,Tell me coefficent of determination?,statistics
1297,About coefficent of determination?,statistics
1298,Let me know about coefficent of determination?,statistics
1299,What is coefficent of determination?,statistics
1300,What do you say about coefficent of determination?,statistics
1301,What does coefficent of determination mean?,statistics
1302,Explain coefficent of determination?,statistics
1303,Define coefficent of determination?,statistics
1304,Can you explain about coefficent of determination?,statistics
1305,Can you say something about coefficent of determination?,statistics
1306,Can you explain briefly about coefficent of determination?,statistics
1307,Can you give a short summary about coefficent of determination?What is OLS?,statistics
1308,Tell me about OLS?,statistics
1309,What do you know about OLS?,statistics
1310,Do you know about OLS?,statistics
1311,What is the process of OLS?,statistics
1312,How OLS works ?,statistics
1313,Tell me OLS?,statistics
1314,About OLS?,statistics
1315,Let me know about OLS?,statistics
1316,What is OLS?,statistics
1317,What do you say about OLS?,statistics
1318,What does OLSmean?,statistics
1319,Explain OLS?,statistics
1320,Define OLS?,statistics
1321,Can you explain about OLS?,statistics
1322,Can you say something about OLS?,statistics
1323,Can you explain briefly about OLS?,statistics
1324,Can you give a short summary about OLS?,statistics
1325,What is Total Sum of square(SST)?,statistics
1326,Tell me about Total Sum of square(SST)?,statistics
1327,What do you know about Total Sum of square(SST)?,statistics
1328,Do you know about Total Sum of square(SST)?,statistics
1329,What is the process of Total Sum of square(SST)?,statistics
1330,How Total Sum of square(SST) works ?,statistics
1331,Tell me Total Sum of square(SST)?,statistics
1332,About Total Sum of square(SST)?,statistics
1333,Let me know about Total Sum of square(SST)?,statistics
1334,What is Total Sum of square(SST)?,statistics
1335,What do you say about Total Sum of square(SST)?,statistics
1336,What does Total Sum of square(SST)mean?,statistics
1337,Explain Total Sum of square(SST)?,statistics
1338,Define Total Sum of square(SST)?,statistics
1339,Can you explain about Total Sum of square(SST)?,statistics
1340,Can you say something about Total Sum of square(SST)?,statistics
1341,Can you explain briefly about Total Sum of square(SST)?,statistics
1342,Can you give a short summary about Total Sum of square(SST)?,statistics
1343,What is Regression sum of squares (SSR)?,statistics
1344,Tell me about Regression sum of squares (SSR)?,statistics
1345,What do you know about Regression sum of squares (SSR)?,statistics
1346,Do you know about Regression sum of squares (SSR)?,statistics
1347,What is the process of Regression sum of squares (SSR)?,statistics
1348,How Regression sum of squares (SSR) works ?,statistics
1349,Tell me Regression sum of squares (SSR)?,statistics
1350,About Regression sum of squares (SSR)?,statistics
1351,Let me know about Regression sum of squares (SSR)?,statistics
1352,What is Regression sum of squares (SSR)?,statistics
1353,What do you say about Regression sum of squares (SSR)?,statistics
1354,What does Regression sum of squares (SSR)mean?,statistics
1355,Explain Regression sum of squares (SSR)?,statistics
1356,Define Regression sum of squares (SSR)?,statistics
1357,Can you explain about Regression sum of squares (SSR)?,statistics
1358,Can you say something about Regression sum of squares (SSR)?,statistics
1359,Can you explain briefly about Regression sum of squares (SSR)?,statistics
1360,Can you give a short summary about Regression sum of squares (SSR)?,statistics
1361,What is Error sum of square(SSE)?,statistics
1362,Tell me about Error sum of square(SSE)?,statistics
1363,What do you know about Error sum of square(SSE)?,statistics
1364,Do you know about Error sum of square(SSE)?,statistics
1365,What is the process of Error sum of square(SSE)?,statistics
1366,How Error sum of square(SSE) works ?,statistics
1367,Tell me Error sum of square(SSE)?,statistics
1368,About Error sum of square(SSE)?,statistics
1369,Let me know about Error sum of square(SSE)?,statistics
1370,What is Error sum of square(SSE)?,statistics
1371,What do you say about Error sum of square(SSE)?,statistics
1372,What does Error sum of square(SSE)mean?,statistics
1373,Explain Error sum of square(SSE)?,statistics
1374,Define Error sum of square(SSE)?,statistics
1375,Can you explain about Error sum of square(SSE)?,statistics
1376,Can you say something about Error sum of square(SSE)?,statistics
1377,Can you explain briefly about Error sum of square(SSE)?,statistics
1378,Can you give a short summary about Error sum of square(SSE)?,statistics
1379,What is Prediction Interval?,statistics
1380,Tell me about Prediction Interval?,statistics
1381,What do you know about Prediction Interval?,statistics
1382,Do you know about Prediction Interval?,statistics
1383,What is the process of Prediction Interval?,statistics
1384,How Prediction Interval works ?,statistics
1385,Tell me Prediction Interval?,statistics
1386,About Prediction Interval?,statistics
1387,Let me know about Prediction Interval?,statistics
1388,What is Prediction Interval?,statistics
1389,What do you say about Prediction Interval?,statistics
1390,What does Prediction Intervalmean?,statistics
1391,Explain Prediction Interval?,statistics
1392,Define Prediction Interval?,statistics
1393,Can you explain about Prediction Interval?,statistics
1394,Can you say something about Prediction Interval?,statistics
1395,Can you explain briefly about Prediction Interval?,statistics
1396,Can you give a short summary about Prediction Interval?,statistics
1397,What is Confidence interval of prediction?,statistics
1398,Tell me about Confidence interval of prediction?,statistics
1399,What do you know about Confidence interval of prediction?,statistics
1400,Do you know about Confidence interval of prediction?,statistics
1401,What is the process of Confidence interval of prediction?,statistics
1402,How Confidence interval of prediction works ?,statistics
1403,Tell me Confidence interval of prediction?,statistics
1404,About Confidence interval of prediction?,statistics
1405,Let me know about Confidence interval of prediction?,statistics
1406,What is Confidence interval of prediction?,statistics
1407,What do you say about Confidence interval of prediction?,statistics
1408,What does Confidence interval of predictionmean?,statistics
1409,Explain Confidence interval of prediction?,statistics
1410,Define Confidence interval of prediction?,statistics
1411,Can you explain about Confidence interval of prediction?,statistics
1412,Can you say something about Confidence interval of prediction?,statistics
1413,Can you explain briefly about Confidence interval of prediction?,statistics
1414,Can you give a short summary about Confidence interval of prediction?,statistics
1415,what is the primary difference between SSR and SSE?,statistics
1416,How SSR is differ from SSE?,statistics
1417,Tell me about SSR and SSE?,statistics
1418,What do you know about SSR and SSE?,statistics
1419,Do you know about SSR and SSE?,statistics
1420,distinguish between SSR and SSE?,statistics
1421,mention some differences between SSR and SSE?,statistics
1422,what are main difeferences between  SSR and SSE?,statistics
1423,tell me some differences between SSR and SSE?,statistics
1424,list out some differences betwen SSR and SSE?,statistics
1425,what is difference between SSR and SSE?,statistics
1426,what is difference between SSR and SSE?,statistics
1427,Differentiate between SSR and SSE?,statistics
1428,comparison between SSR and SSE?Different types of hypothesis that we will deal with,statistics
1429,common types of hypothesis,statistics
1430,Basic hypothesis that we will discuss,statistics
1431,Most used hypothesis in hypothesis testing,statistics
1432,Commonly used hypothesis in hypothesis testing,statistics
1433,which hypothesis are used for testing ,statistics
1434,    What is the output of hypothesis testing,statistics
1435,What is the result of hypothesis testing ,statistics
1436,Possible outcome of hypothesis testing,statistics
1437,How are the End result of hypothesis testing ,statistics
1438,What is the final result of hypothesis testing,statistics
1439,What should be the probability value to take an action,statistics
1440,What can be probability value to take an action,statistics
1441,When should we take an action?,statistics
1442,For what probability value should the action be taken?,statistics
1443,Probability value for with action should be there?,statistics
1444,When should be the alternate hypothesis performed,statistics
1445,What should be the probability value to not take any action,statistics
1446,What can be probability value to for not taking an action,statistics
1447,When should there be no action taken?,statistics
1448,For what probability value there is no need for an action?,statistics
1449,Probability value for whcih action should  not be  there?,statistics
1450,When should be the Null hypothesis performed,statistics
1451,How do we decide that which hypothesis test should be performed?,statistics
1452,What is the process to select the hypothesis test type ,statistics
1453,Main factor to choose the hypothesis test,statistics
1454,Factor to choose the hypothesis test Type,statistics
1455,What helps to decide which hypothesis test to performed?,statistics
1456,What is the main performance factor of hypothesis testingWhat are types of different test if we have the output variable (Y) as discrete?,statistics
1457,Tell me types of different test if we have the output variable (Y) as discrete?,statistics
1458,Do you know types of  different test if we have the output variable (Y) as discrete?,statistics
1459,Types of  different test if we have the output variable (Y) as discrete?,statistics
1460,Different types of  different test if we have the output variable (Y) as discrete?,statistics
1461,What are the different types of different test if we have the output variable (Y) as discrete?,statistics
1462,how many types of different test if we have the output variable (Y) as discrete are there?,statistics
1463,What are the important types of different test if we have the output variable (Y) as discrete?,statistics
1464,list out different types of different test if we have the output variable (Y) as discrete?,statistics
1465,what are the various types of different test if we have the output variable (Y) as discrete?,statistics
1466,list out various types of different test if we have the output variable (Y) as discrete?,statistics
1467,mention some different test if we have the output variable (Y) as discretemethods?,statistics
1468,say different different test if we have the output variable (Y) as discretemethods?,statistics
1469,do you know the various types of different test if we have the output variable (Y) as discrete?,statistics
1470,What are types of different test if we have the output variable (Y) as continuous?,statistics
1471,Tell me types of different test if we have the output variable (Y) as continuous?,statistics
1472,Do you know types of  different test if we have the output variable (Y) as continuous?,statistics
1473,Types of  different test if we have the output variable (Y) as continuous?,statistics
1474,Different types of  different test if we have the output variable (Y) as continuous?,statistics
1475,What are the different types of different test if we have the output variable (Y) as continuous?,statistics
1476,how many types of different test if we have the output variable (Y) as continuous are there?,statistics
1477,What are the important types of different test if we have the output variable (Y) as continuous?,statistics
1478,list out different types of different test if we have the output variable (Y) as continuous?,statistics
1479,what are the various types of different test if we have the output variable (Y) as continuous?,statistics
1480,list out various types of different test if we have the output variable (Y) as continuous?,statistics
1481,mention some different test if we have the output variable (Y) as continuousmethods?,statistics
1482,say different different test if we have the output variable (Y) as continuousmethods?,statistics
1483,do you know the various types of different test if we have the output variable (Y) as continuous?,statistics
1484,Where can 1 proportion  be used?,statistics
1485,Uses of 1(one)proportion test ?,statistics
1486,Main Uses of 1(one)proportion  ?,statistics
1487,what are the Uses of 1(one)proportion test ?,statistics
1488,where do we use 1(one)proportion  ?,statistics
1489,tell me some uses of 1(one)proportion test ?,statistics
1490,list out some Uses of 1(one)proportion  ?,statistics
1491,what is the use of 1(one)proportion test ?,statistics
1492,where is 1(one)proportion  Uses?,statistics
1493,list me few uses of 1(one)proportion test ?,statistics
1494,what are the real time examples of 1(one)proportion  ?,statistics
1495,list some examples of 1(one)proportion  ?,statistics
1496,Where can 2(two)proportion test be used?,statistics
1497,Uses of 2(two)proportion test ?,statistics
1498,Main Uses of 2(two)proportion test ?,statistics
1499,what are the Uses of 2(two)proportion test ?,statistics
1500,where do we use 2(two)proportion test ?,statistics
1501,tell me some uses of 2(two)proportion test ?,statistics
1502,list out some Uses of 2(two)proportion test ?,statistics
1503,what is the use of 2(two)proportion test ?,statistics
1504,where is 2(two)proportion test Uses?,statistics
1505,list me few uses of 2(two)proportion test ?,statistics
1506,what are the real time examples of 2(two)proportion test ?,statistics
1507,list some examples of 2(two)proportion test ?,statistics
1508,Where can chi-square  be used?,statistics
1509,Uses of chi-square test ?,statistics
1510,Main Uses of chi-square test ?,statistics
1511,what are the Uses of chi-square  ?,statistics
1512,where do we use chi-square test ?,statistics
1513,tell me some uses of chi-square test ?,statistics
1514,list out some Uses of chi-square  ?,statistics
1515,what is the use of chi-square test ?,statistics
1516,where is chi-square test Uses?,statistics
1517,list me few uses of chi-square test ?,statistics
1518,what are the real time examples of chi-square  ?,statistics
