line,question,question_type
770,Can you give a short summary about partitioning clustering?,clustering
771,What is Trail and Error method?,clustering
772,Tell me about Trail and Error method?,clustering
773,What do you know about Trail and Error method?,clustering
774,Do you know about Trail and Error method?,clustering
775,What is the process of Trail and Error method?,clustering
776,How Trail and Error method works ?,clustering
777,Tell me Trail and Error method?,clustering
778,About Trail and Error method?,clustering
779,Let me know about Trail and Error method?,clustering
780,What do you say about Trail and Error method?,clustering
781,What does Trail and Error methodmean?,clustering
782,Explain Trail and Error method?,clustering
783,Define Trail and Error method?,clustering
784,Can you explain about Trail and Error method?,clustering
785,Can you say something about Trail and Error method?,clustering
786,Can you explain briefly about Trail and Error method?,clustering
787,Can you give a short summary about Trail and Error method?,clustering
788,What is data segmentation?,clustering
789,Tell me about data segmentation?,clustering
790,What do you know about data segmentation?,clustering
791,Do you know about data segmentation?,clustering
792,What is the process of data segmentation?,clustering
793,How data segmentation works ?,clustering
794,Tell me data segmentation?,clustering
795,About data segmentation?,clustering
796,Let me know about data segmentation?,clustering
797,What do you say about data segmentation?,clustering
798,What does data segmentationmean?,clustering
799,Explain data segmentation?,clustering
800,Define data segmentation?,clustering
801,Can you explain about data segmentation?,clustering
802,Can you say something about data segmentation?,clustering
803,Can you explain briefly about data segmentation?,clustering
804,Can you give a short summary about data segmentation?,clustering
805,What is homogeneous cluster?,clustering
806,Tell me about homogeneous cluster?,clustering
807,What do you know about homogeneous cluster?,clustering
808,Do you know about homogeneous cluster?,clustering
809,What is the process of homogeneous cluster?,clustering
810,How homogeneous cluster works ?,clustering
811,Tell me homogeneous cluster?,clustering
812,About homogeneous cluster?,clustering
813,Let me know about homogeneous cluster?,clustering
814,What do you say about homogeneous cluster?,clustering
815,What does homogeneous clustermean?,clustering
816,Explain homogeneous cluster?,clustering
817,Define homogeneous cluster?,clustering
818,Can you explain about homogeneous cluster?,clustering
819,Can you say something about homogeneous cluster?,clustering
820,Can you explain briefly about homogeneous cluster?,clustering
821,Can you give a short summary about homogeneous cluster?,clustering
822,What is multivariate distance?,clustering
823,Tell me about multivariate distance?,clustering
824,What do you know about multivariate distance?,clustering
825,Do you know about multivariate distance?,clustering
826,What is the process of multivariate distance?,clustering
827,How multivariate distance works ?,clustering
828,Tell me multivariate distance?,clustering
829,About multivariate distance?,clustering
830,Let me know about multivariate distance?,clustering
831,What do you say about multivariate distance?,clustering
832,What does multivariate distancemean?,clustering
833,Explain multivariate distance?,clustering
834,Define multivariate distance?,clustering
835,Can you explain about multivariate distance?,clustering
836,Can you say something about multivariate distance?,clustering
837,Can you explain briefly about multivariate distance?,clustering
838,Can you give a short summary about multivariate distance?,clustering
839,What is binary euclidean distance?,clustering
840,Tell me about binary euclidean distance?,clustering
841,What do you know about binary euclidean distance?,clustering
842,Do you know about binary euclidean distance?,clustering
843,What is the process of binary euclidean distance?,clustering
844,How binary euclidean distance works ?,clustering
845,Tell me binary euclidean distance?,clustering
846,About binary euclidean distance?,clustering
847,Let me know about binary euclidean distance?,clustering
848,What do you say about binary euclidean distance?,clustering
849,What does binary euclidean distancemean?,clustering
850,Explain binary euclidean distance?,clustering
851,Define binary euclidean distance?,clustering
852,Can you explain about binary euclidean distance?,clustering
853,Can you say something about binary euclidean distance?,clustering
854,Can you explain briefly about binary euclidean distance?,clustering
855,Can you give a short summary about binary euclidean distance?,clustering
856,What is simple matching coefficient?,clustering
857,Tell me about simple matching coefficient?,clustering
858,What do you know about simple matching coefficient?,clustering
859,Do you know about simple matching coefficient?,clustering
860,What is the process of simple matching coefficient?,clustering
861,How simple matching coefficient works ?,clustering
862,Tell me simple matching coefficient?,clustering
863,About simple matching coefficient?,clustering
864,Let me know about simple matching coefficient?,clustering
865,What do you say about simple matching coefficient?,clustering
866,What does simple matching coefficientmean?,clustering
867,Explain simple matching coefficient?,clustering
868,Define simple matching coefficient?,clustering
869,Can you explain about simple matching coefficient?,clustering
870,Can you say something about simple matching coefficient?,clustering
871,Can you explain briefly about simple matching coefficient?,clustering
872,Can you give a short summary about simple matching coefficient?,clustering
873,What is Gowers general dissimilarity coefficient?,clustering
874,Tell me about Gowers general dissimilarity coefficient?,clustering
875,What do you know about Gowers general dissimilarity coefficient?,clustering
876,Do you know about Gowers general dissimilarity coefficient?,clustering
877,What is the process of Gowers general dissimilarity coefficient?,clustering
878,How Gowers general dissimilarity coefficient works ?,clustering
879,Tell me Gowers general dissimilarity coefficient?,clustering
880,About Gowers general dissimilarity coefficient?,clustering
881,Let me know about Gowers general dissimilarity coefficient?,clustering
882,What do you say about Gowers general dissimilarity coefficient?,clustering
883,What does Gowers general dissimilarity coefficientmean?,clustering
884,Explain Gowers general dissimilarity coefficient?,clustering
885,Define Gowers general dissimilarity coefficient?,clustering
886,Can you explain about Gowers general dissimilarity coefficient?,clustering
887,Can you say something about Gowers general dissimilarity coefficient?,clustering
888,Can you explain briefly about Gowers general dissimilarity coefficient?,clustering
889,Can you give a short summary about Gowers general dissimilarity coefficient?,clustering
890,What is Complete linkage?,clustering
891,Tell me about Complete linkage?,clustering
892,What do you know about Complete linkage?,clustering
893,Do you know about Complete linkage?,clustering
894,What is the process of Complete linkage?,clustering
895,How Complete linkage works ?,clustering
896,Tell me Complete linkage?,clustering
897,About Complete linkage?,clustering
898,Let me know about Complete linkage?,clustering
899,What do you say about Complete linkage?,clustering
900,What does Complete linkagemean?,clustering
901,Explain Complete linkage?,clustering
902,Define Complete linkage?,clustering
903,Can you explain about Complete linkage?,clustering
904,Can you say something about Complete linkage?,clustering
905,Can you explain briefly about Complete linkage?,clustering
906,Can you give a short summary about Complete linkage?,clustering
907,What is Nearest neighbour?,clustering
908,Tell me about Nearest neighbour?,clustering
909,What do you know about Nearest neighbour?,clustering
910,Do you know about Nearest neighbour?,clustering
911,What is the process of Nearest neighbour?,clustering
912,How Nearest neighbour works ?,clustering
913,Tell me Nearest neighbour?,clustering
914,About Nearest neighbour?,clustering
915,Let me know about Nearest neighbour?,clustering
916,What do you say about Nearest neighbour?,clustering
917,What does Nearest neighbourmean?,clustering
918,Explain Nearest neighbour?,clustering
919,Define Nearest neighbour?,clustering
920,Can you explain about Nearest neighbour?,clustering
921,Can you say something about Nearest neighbour?,clustering
922,Can you explain briefly about Nearest neighbour?,clustering
923,Can you give a short summary about Nearest neighbour?,clustering
924,What is farthest neighbour?,clustering
925,Tell me about farthest neighbour?,clustering
926,What do you know about farthest neighbour?,clustering
927,Do you know about farthest neighbour?,clustering
928,What is the process of farthest neighbour?,clustering
929,How farthest neighbour works ?,clustering
930,Tell me farthest neighbour?,clustering
931,About farthest neighbour?,clustering
932,Let me know about farthest neighbour?,clustering
933,What do you say about farthest neighbour?,clustering
934,What does farthest neighbourmean?,clustering
935,Explain farthest neighbour?,clustering
936,Define farthest neighbour?,clustering
937,Can you explain about farthest neighbour?,clustering
938,Can you say something about farthest neighbour?,clustering
939,Can you explain briefly about farthest neighbour?,clustering
940,Can you give a short summary about farthest neighbour?,clustering
941,what is the primary difference between k-means and hierarchical?,clustering
942,How k-means is differ from hierarchical?,clustering
943,Tell me about k-means and hierarchical?,clustering
944,What do you know about k-means and hierarchical?,clustering
945,Do you know about k-means and hierarchical?,clustering
946,distinguish between k-means and hierarchical?,clustering
947,mention some differences between k-means and hierarchical?,clustering
948,what are main difeferences between  k-means and hierarchical?,clustering
949,tell me some differences between k-means and hierarchical?,clustering
950,list out some differences betwen k-means and hierarchical?,clustering
951,what is difference between k-means and hierarchical?,clustering
952,Differentiate between k-means and hierarchical?,clustering
953,what is the primary difference between k-means and KNN algorithm?,clustering
954,How k-means is differ from KNN algorithm?,clustering
955,Tell me about k-means and KNN algorithm?,clustering
956,What do you know about k-means and KNN algorithm?,clustering
957,Do you know about k-means and KNN algorithm?,clustering
958,distinguish between k-means and KNN algorithm?,clustering
959,mention some differences between k-means and KNN algorithm?,clustering
960,what are main difeferences between  k-means and KNN algorithm?,clustering
961,tell me some differences between k-means and KNN algorithm?,clustering
962,list out some differences betwen k-means and KNN algorithm?,clustering
963,what is difference between k-means and KNN algorithm?,clustering
964,Differentiate between k-means and KNN algorithm?,clustering
