line,question,question_type
756,tell me some disadvantages of ANN ?,neural network
757,list out some disadvantages of ANN ?,neural network
758,list me few disadvantages of ANN ?,neural network
759,list some disadvantages of ANN ?,neural network
760,Can you list out the disadvantages of ANN ?,neural network
761, disadvantages of ANN ?,neural network
762,List of disadvantages of ANN ?,neural network
763,disadvantages of feed forward network ?,neural network
764,Main disadvantages of feed forward network ?,neural network
765,what are the disadvantages of feed forward network ?,neural network
766,tell me some disadvantages of feed forward network ?,neural network
767,list out some disadvantages of feed forward network ?,neural network
768,list me few disadvantages of feed forward network ?,neural network
769,list some disadvantages of feed forward network ?,neural network
770,Can you list out the disadvantages of feed forward network ?,neural network
771, disadvantages of feed forward network ?,neural network
772,List of disadvantages of feed forward network ?,neural network
773,disadvantages of back propagation ?,neural network
774,Main disadvantages of back propagation ?,neural network
775,what are the disadvantages of back propagation ?,neural network
776,tell me some disadvantages of back propagation ?,neural network
777,list out some disadvantages of back propagation ?,neural network
778,list me few disadvantages of back propagation ?,neural network
779,list some disadvantages of back propagation ?,neural network
780,Can you list out the disadvantages of back propagation ?,neural network
781,disadvantages of back propagation ?,neural network
782,List of disadvantages of back propagation ?,neural network
