line,question,question_type
530,Define K-means Clustering?,sentiment analysis
531,Can you explain about K-means Clustering?,sentiment analysis
532,Can you say something about K-means Clustering?,sentiment analysis
533,Can you explain briefly about K-means Clustering?,sentiment analysis
534,Can you give a short summary about K-means Clustering?,sentiment analysis
535, What is N-gram Word Cloud?,sentiment analysis
536,Tell me about N-gram Word Cloud?,sentiment analysis
537,What do you know about N-gram Word Cloud?,sentiment analysis
538,Do you know about N-gram Word Cloud?,sentiment analysis
539,What is the process of N-gram Word Cloud?,sentiment analysis
540,How N-gram Word Cloud works?,sentiment analysis
541,Tell me N-gram Word Cloud?,sentiment analysis
542,About N-gram Word Cloud?,sentiment analysis
543,Let me know about N-gram Word Cloud?,sentiment analysis
544,What do you say about N-gram Word Cloud?,sentiment analysis
545,What does N-gram Word Cloud mean?,sentiment analysis
546,Explain N-gram Word Cloud?,sentiment analysis
547,Define N-gram Word Cloud?,sentiment analysis
548,Can you explain about N-gram Word Cloud?,sentiment analysis
549,Can you say something about N-gram Word Cloud?,sentiment analysis
550,Can you explain briefly about N-gram Word Cloud?,sentiment analysis
551,Can you give a short summary about N-gram Word Cloud?,sentiment analysis
552,What is a Document Term Matrix?,sentiment analysis
553,Tell me about Document Term Matrix?,sentiment analysis
554,What do you know about Document Term Matrix?,sentiment analysis
555,Do you know about Document Term Matrix?,sentiment analysis
556,What is the process of Document Term Matrix?,sentiment analysis
557,How Document Term Matrix works?,sentiment analysis
558,Tell me Document Term Matrix?,sentiment analysis
559,About Document Term Matrix?,sentiment analysis
560,Let me know about Document Term Matrix?,sentiment analysis
561,What do you say about Document Term Matrix?,sentiment analysis
562,What does Document Term Matrix mean?,sentiment analysis
563,Explain Document Term Matrix mean?,sentiment analysis
564,Define Document Term Matrix?,sentiment analysis
565,Can you explain about Document Term Matrix?,sentiment analysis
566,Can you say something about Document Term Matrix?,sentiment analysis
567,Can you explain briefly about Document Term Matrix?,sentiment analysis
568,Can you give a short summary about Document Term Matrix?,sentiment analysis
569,What is Word CLoud?,sentiment analysis
570,Tell me about Word CLoud?,sentiment analysis
571,What do you know about Word CLoud?,sentiment analysis
572,Do you know about Word CLoud?,sentiment analysis
573,What is the process of Word CLoud?,sentiment analysis
574,How Word CLoud works?,sentiment analysis
575,Tell me Word CLoud?,sentiment analysis
576,About Word CLoud?,sentiment analysis
577,Let me know about Word CLoud?,sentiment analysis
578,What do you say about Word CLoud?,sentiment analysis
579,What does Word CLoud mean?,sentiment analysis
580,Explain Word CLoud?,sentiment analysis
581,Define Word CLoud?,sentiment analysis
582,Can you explain about Word CLoud?,sentiment analysis
583,Can you say something about Word CLoud?,sentiment analysis
584,Can you explain briefly about Word CLoud?,sentiment analysis
585,Can you give a short summary about Word CLoud?,sentiment analysis
586,What is Text Classification?,sentiment analysis
587,Tell me about Text Classification?,sentiment analysis
588,What do you know about Text Classification?,sentiment analysis
589,Do you know about Text Classification?,sentiment analysis
590,What is the process of Text Classification?,sentiment analysis
591,How Text Classification works?,sentiment analysis
592,Tell me Text Classification?,sentiment analysis
593,About Text Classification?,sentiment analysis
594,Let me know about Text Classification?,sentiment analysis
595,What do you say about Text Classification?,sentiment analysis
596,What does Text Classification mean?,sentiment analysis
597,Explain Text Classification?,sentiment analysis
598,Define Text Classification?,sentiment analysis
599,Can you explain about Text Classification?,sentiment analysis
600,Can you say something about Text Classification?,sentiment analysis
601,Can you explain briefly about Text Classification?,sentiment analysis
602,Can you give a short summary about Text Classification?,sentiment analysis
603, What is  Inverse document frequeny?,sentiment analysis
604,Tell me about  Inverse document frequeny?,sentiment analysis
605,What do you know about  Inverse document frequeny?,sentiment analysis
606,Do you know about  Inverse document frequeny?,sentiment analysis
607,What is the process of  Inverse document frequeny?,sentiment analysis
608,How  Inverse document frequeny works?,sentiment analysis
609,Tell me  Inverse document frequeny?,sentiment analysis
610,About  Inverse document frequeny?,sentiment analysis
611,Let me know about  Inverse document frequeny?,sentiment analysis
612,What do you say about  Inverse document frequeny?,sentiment analysis
613,What does  Inverse document frequeny mean?,sentiment analysis
614,Explain  Inverse document frequeny?,sentiment analysis
615,Define  Inverse document frequeny?,sentiment analysis
616,Can you explain about  Inverse document frequeny?,sentiment analysis
617,Can you say something about  Inverse document frequeny?,sentiment analysis
618,Can you explain briefly about  Inverse document frequeny?,sentiment analysis
619,Can you give a short summary about  Inverse document frequeny?,sentiment analysis
620,What is Tokenization?,sentiment analysis
621,Tell me about Tokenization?,sentiment analysis
622,What do you know about Tokenization?,sentiment analysis
623,Do you know about Tokenization?,sentiment analysis
624,What is the process of Tokenization?,sentiment analysis
625,How Tokenization works?,sentiment analysis
626,Tell me Tokenization?,sentiment analysis
627,About Tokenization?,sentiment analysis
628,Let me know about Tokenization?,sentiment analysis
629,What do you say about Tokenization?,sentiment analysis
630,What does Tokenization mean?,sentiment analysis
631,Explain Tokenization?,sentiment analysis
632,Define Tokenization?,sentiment analysis
633,Can you explain about Tokenization?,sentiment analysis
634,Can you say something about Tokenization?,sentiment analysis
635,Can you explain briefly about Tokenization?,sentiment analysis
636,Can you give a short summary about Tokenization?,sentiment analysis
637,What is stop words?,sentiment analysis
638,Tell me about stop words?,sentiment analysis
639,What do you know about stop words?,sentiment analysis
640,Do you know about stop words?,sentiment analysis
641,What is the process of stop words?,sentiment analysis
642,How stop words works?,sentiment analysis
643,Tell me stop words?,sentiment analysis
644,About stop words?,sentiment analysis
645,Let me know about stop words?,sentiment analysis
646,What do you say about stop words?,sentiment analysis
647,What does stop words mean?,sentiment analysis
648,Explain stop words?,sentiment analysis
649,Define stop words?,sentiment analysis
650,Can you explain about stop words?,sentiment analysis
651,Can you say something about stop words?,sentiment analysis
652,Can you explain briefly about stop words?,sentiment analysis
653,Can you give a short summary about stop words?,sentiment analysis
654,What is  lemmatization?,sentiment analysis
655,Tell me about  lemmatization?,sentiment analysis
656,What do you know about  lemmatization?,sentiment analysis
657,Do you know about  lemmatization?,sentiment analysis
658,What is the process of  lemmatization?,sentiment analysis
659,How  lemmatization works?,sentiment analysis
660,Tell me  lemmatization?,sentiment analysis
661,About  lemmatization?,sentiment analysis
662,Let me know about  lemmatization?,sentiment analysis
663,What do you say about  lemmatization?,sentiment analysis
664,What does  lemmatization mean?,sentiment analysis
665,Explain  lemmatization?,sentiment analysis
666,Define  lemmatization?,sentiment analysis
667,Can you explain about  lemmatization?,sentiment analysis
668,Can you say something about  lemmatization?,sentiment analysis
669,Can you explain briefly about  lemmatization?,sentiment analysis
670,Can you give a short summary about  lemmatization?,sentiment analysis
671,What is Natural Language Processing?,sentiment analysis
672,Tell me about Natural Language Processing?,sentiment analysis
673,What do you know about Natural Language Processing?,sentiment analysis
674,Do you know about Natural Language Processing?,sentiment analysis
675,What is the process of Natural Language Processing?,sentiment analysis
676,How Natural Language Processing works?,sentiment analysis
677,Tell me Natural Language Processing?,sentiment analysis
678,About Natural Language Processing?,sentiment analysis
679,Let me know about Natural Language Processing?,sentiment analysis
680,What do you say about Natural Language Processing?,sentiment analysis
681,What does Natural Language Processing mean?,sentiment analysis
682,Explain Natural Language Processing?,sentiment analysis
683,Define Natural Language Processing?,sentiment analysis
684,Can you explain about Natural Language Processing?,sentiment analysis
685,Can you say something about Natural Language Processing?,sentiment analysis
686,Can you explain briefly about Natural Language Processing?,sentiment analysis
687,Can you give a short summary about Natural Language Processing?,sentiment analysis
688,Where can corpus be used?,sentiment analysis
689,Uses of corpus?,sentiment analysis
690,Main Uses of corpus?,sentiment analysis
691,what are the Uses of corpus?,sentiment analysis
692,where do we use corpus?,sentiment analysis
693,tell me some uses of corpus?,sentiment analysis
694,list out some Uses of corpus?,sentiment analysis
695,what is the use of corpus?,sentiment analysis
696,where is corpus Uses?,sentiment analysis
697,list me few uses of corpus?,sentiment analysis
698,what are the real time examples of corpus?,sentiment analysis
699,list some examples of corpus?,sentiment analysis
700,Where can text mining be used?,sentiment analysis
701,Uses of text mining?,sentiment analysis
702,Main Uses of text mining?,sentiment analysis
703,what are the Uses of text mining?,sentiment analysis
704,where do we use text mining?,sentiment analysis
705,tell me some uses of text mining?,sentiment analysis
706,list out some Uses of text mining?,sentiment analysis
707,where is text mining Uses?,sentiment analysis
708,list me few uses of text mining?,sentiment analysis
709,what are the real time examples of text mining?,sentiment analysis
710,list some examples of text mining?,sentiment analysis
711,Where can text classification be used?,sentiment analysis
712,Uses of text classification?,sentiment analysis
713,Main Uses of text classification?,sentiment analysis
714,what are the Uses of text classification?,sentiment analysis
715,where do we use text classification?,sentiment analysis
716,tell me some uses of text classification?,sentiment analysis
717,list out some Uses of text classification?,sentiment analysis
718,where is text classification Uses?,sentiment analysis
719,list me few uses of text classification?,sentiment analysis
720,what are the real time examples of text classification?,sentiment analysis
721,list some examples of text classification?disadvantages of  TF-IDF?,sentiment analysis
722,Main disadvantages of  TF-IDF?,sentiment analysis
723,what are the disadvantages of  TF-IDF?,sentiment analysis
724,tell me some disadvantages of  TF-IDF?,sentiment analysis
725,list out some disadvantages of  TF-IDF?,sentiment analysis
726,list me few disadvantages of  TF-IDF?,sentiment analysis
727,list some disadvantages of  TF-IDF?,sentiment analysis
728,Can you list out the disadvantages of  TF-IDF?,sentiment analysis
729,disadvantages of  TF-IDF?,sentiment analysis
730,List of disadvantages of  TF-IDF?,sentiment analysis
731,advantages of  TF-IDF?,sentiment analysis
732,Main advantages of  TF-IDF?,sentiment analysis
733,what are the advantages of  TF-IDF?,sentiment analysis
734,tell me some advantages of  TF-IDF?,sentiment analysis
735,list out some advantages of  TF-IDF?,sentiment analysis
736,list me few advantages of  TF-IDF?,sentiment analysis
737,list some advantages of  TF-IDF?,sentiment analysis
738,Can you list out the advantages of  TF-IDF?,sentiment analysis
739,advantages of  TF-IDF?,sentiment analysis
740,List of advantages of  TF-IDF?,sentiment analysis
741,Where can Natural language processing be applicable?,sentiment analysis
742,applications of Natural language processing?,sentiment analysis
743,Main applications of Natural language processing?,sentiment analysis
744,what are the applications of Natural language processing?,sentiment analysis
745,where do we applicable Natural language processing?,sentiment analysis
746,tell me some applications of Natural language processing?,sentiment analysis
747,list out some applications of Natural language processing?,sentiment analysis
748,what is the applications of Natural language processing?,sentiment analysis
749,where is Natural language processing applicable?,sentiment analysis
750,list me few applications of Natural language processing?,sentiment analysis
751,Tell me about unigram Word Cloud?,sentiment analysis
752,What do you know about unigram Word Cloud?,sentiment analysis
753,Do you know about unigram Word Cloud?,sentiment analysis
754,What is the process of unigram Word Cloud?,sentiment analysis
755,How unigram Word Cloud works?,sentiment analysis
756,Tell me unigram Word Cloud?,sentiment analysis
757,About unigram Word Cloud?,sentiment analysis
758,Let me know about unigram Word Cloud?,sentiment analysis
759,What do you say about unigram Word Cloud?,sentiment analysis
760,What does unigram Word Cloud mean?,sentiment analysis
761,Explain unigram Word Cloud?,sentiment analysis
762,Define unigram Word Cloud?,sentiment analysis
763,Can you explain about unigram Word Cloud?,sentiment analysis
764,Can you say something about unigram Word Cloud?,sentiment analysis
765,Can you explain briefly about unigram Word Cloud?,sentiment analysis
766,Can you give a short summary about unigram Word Cloud?What is bigram Word Cloud?,sentiment analysis
767,Tell me about bigram Word Cloud?,sentiment analysis
768,What do you know about bigram Word Cloud?,sentiment analysis
769,Do you know about bigram Word Cloud?,sentiment analysis
770,What is the process of bigram Word Cloud?,sentiment analysis
771,How bigram Word Cloud works?,sentiment analysis
772,Tell me bigram Word Cloud?,sentiment analysis
773,About bigram Word Cloud?,sentiment analysis
774,Let me know about bigram Word Cloud?,sentiment analysis
775,What do you say about bigram Word Cloud?,sentiment analysis
776,What does bigram Word Cloud mean?,sentiment analysis
777,Explain bigram Word Cloud?,sentiment analysis
778,Define bigram Word Cloud?,sentiment analysis
779,Can you explain about bigram Word Cloud?,sentiment analysis
780,Can you say something about bigram Word Cloud?,sentiment analysis
781,Can you explain briefly about bigram Word Cloud?,sentiment analysis
782,Can you give a short summary about bigram Word Cloud?,sentiment analysis
783,What is web extraction?,sentiment analysis
784,Tell me about web extraction?,sentiment analysis
785,What do you know about web extraction?,sentiment analysis
786,Do you know about web extraction?,sentiment analysis
787,What is the process of web extraction?,sentiment analysis
788,How web extraction works?,sentiment analysis
789,About web extraction?,sentiment analysis
790,Let me know about web extraction?,sentiment analysis
791,What do you say about web extraction?,sentiment analysis
792,What does web scraping mean?,sentiment analysis
793,Explain web extraction?,sentiment analysis
794,Define web scraping?,sentiment analysis
795,Can you explain about web extraction?,sentiment analysis
796,Can you say something about web scraping?,sentiment analysis
797,Can you explain briefly about web extraction?,sentiment analysis
798,short summary about web scraping?,sentiment analysis
799,Tell me about package rJAva?,sentiment analysis
800,What do you know about rJAva?,sentiment analysis
801,How rJAva package works?,sentiment analysis
802,About rJAva?,sentiment analysis
803,What is rJAva?,sentiment analysis
804,Define rJAva?,sentiment analysis
805,Can you explain about rJAva package?,sentiment analysis
806,Can you say something about rJAva?,sentiment analysis
807,Can you explain briefly about rJAva?,sentiment analysis
808,short summary about rJAva?,sentiment analysis
809,Tell me about package tm in R?,sentiment analysis
810,How package tm works?,sentiment analysis
811,About package tm?,sentiment analysis
812,What is tm in R?,sentiment analysis
813,Explain about package tm in R?,sentiment analysis
814,Define package tm in R?,sentiment analysis
815,Can you explain about package tm?,sentiment analysis
816,Can you explain briefly about package tm?,sentiment analysis
817,Tell me about package snowballC?,sentiment analysis
818,What do you know about package snowballC in R?,sentiment analysis
819,How snowballC works in R?,sentiment analysis
820,About package snowballC in R?,sentiment analysis
821,Explain about package snowballC?,sentiment analysis
822,Define package snowballC?,sentiment analysis
823,Can you say something about package snowballC?,sentiment analysis
824,Can you explain briefly about snowballC in R?,sentiment analysis
825,short summary about package snowballC?,sentiment analysis
826,What is package Rweka?,sentiment analysis
827,Tell me about Rweka?,sentiment analysis
828,What do you know about package Rweka?,sentiment analysis
829,How package Rweka works?,sentiment analysis
830,About package Rweka?,sentiment analysis
831,What is package Rweka?,sentiment analysis
832,What does package Rweka mean?,sentiment analysis
833,Explain about Rweka?,sentiment analysis
834,Can you say something about Rweka package?,sentiment analysis
835,Can you explain briefly about package Rweka?,sentiment analysis
836,short summary about Rweka?,sentiment analysis
837,What is igraph?,sentiment analysis
838,Tell me about igraph in R?,sentiment analysis
839,What do you know about package igraph?,sentiment analysis
840,How igraph works in R?,sentiment analysis
841,About package igraph?,sentiment analysis
842,What is igraph?,sentiment analysis
843,What does package igraph mean in R?,sentiment analysis
844,Explain about igraph?,sentiment analysis
845,Define igraph in R?,sentiment analysis
846,Can you say something about package igraph?,sentiment analysis
847,Can you explain briefly about igraph in R?,sentiment analysis
848,short summary about igraph?,sentiment analysis
849,What is package qdap?,sentiment analysis
850,Tell me about qdap package in R?,sentiment analysis
851,What do you know about qdap in R?,sentiment analysis
852,How package qdap works in R?,sentiment analysis
853,About package qdap in R?,sentiment analysis
854,What is package qdap?,sentiment analysis
855,What does qdap mean?,sentiment analysis
856,Explain about package qdap in R?,sentiment analysis
857,Define qdap?,sentiment analysis
858,Can you explain about package qdap?,sentiment analysis
859,Can you say something about package qdap in R?,sentiment analysis
860,Can you explain briefly about qdap in R?,sentiment analysis
861,short summary about package qdap? Use of function readLine in R?,sentiment analysis
862,Main Use of function readLine?,sentiment analysis
863,where do we use function readLine?,sentiment analysis
864,tell me some use of function readLine?,sentiment analysis
865,what is the use of readLine in R?What is package quanteda in R?,sentiment analysis
866,Tell me about package quanteda?,sentiment analysis
867,What do you know about quanteda in R?,sentiment analysis
868,How package quanteda works in R?,sentiment analysis
869,About quanteda in R?,sentiment analysis
870,What is package quanteda in R?,sentiment analysis
871,Explain about package quanteda?,sentiment analysis
872,Define package quanteda?,sentiment analysis
873,Can you explain about quanteda?,sentiment analysis
874,Can you say something about package quanteda?,sentiment analysis
875,Can you explain briefly about quanteda?,sentiment analysis
876,Tell me about package httpuv?,sentiment analysis
877,What do you know about function httpuv in R?,sentiment analysis
878,About package httpuv in R?,sentiment analysis
879,What does package httpuv in R do?,sentiment analysis
880,Explain about the function httpuv in R?,sentiment analysis
881,Can you explain about package httpuv?,sentiment analysis
882,Can you say something about package httpuv?,sentiment analysis
883,Can you explain briefly about function httpuv in R?,sentiment analysis
884,short summary about package httpuv?,sentiment analysis
885,What is LDA algorithm?,sentiment analysis
886,Tell me about LDA algorithm?,sentiment analysis
887,What do you know about LDA algorithm?,sentiment analysis
888,Do you know about LDA?,sentiment analysis
889,What is the process of LDA algorithm?,sentiment analysis
890,How LDA algorithm works?,sentiment analysis
891,About LDA algorithm?,sentiment analysis
892,What does LDA algorithm mean?,sentiment analysis
893,Explain about LDA algorithm?,sentiment analysis
894,Define LDA algorithm?,sentiment analysis
895,Can you explain about LDA in R?,sentiment analysis
896,Can you say something about LDA in R?,sentiment analysis
897,Can you explain briefly about LDA algorithm in R?,sentiment analysis
898,short summary about LDA algorithm?  ,sentiment analysis
899,What are lexicons?,sentiment analysis
900,Tell me about lexicons?,sentiment analysis
901,What do you know about lexicons?,sentiment analysis
902,Do you know about lexicons?,sentiment analysis
903,What is the process of lexicons?,sentiment analysis
904,How lexicons works?,sentiment analysis
905,Let me know about lexicons?,sentiment analysis
906,Explain about lexicons?,sentiment analysis
907,Define lexicons?,sentiment analysis
908,Can you explain about lexicons function?,sentiment analysis
909,Can you say something about lexicons functionality?,sentiment analysis
910,Can you explain briefly about lexicons?,sentiment analysis
911,short summary about lexicons?,sentiment analysis
912,Tell me about lexicons used in LDA algorithm?,sentiment analysis
913,About lexicons used in LDA algorithm?,sentiment analysis
914,Let me know about lexicons used in LDA algorithm?,sentiment analysis
915,Explain about lexicons used in LDA algorithm?,sentiment analysis
916,Can you explain about lexicons used in LDA algorithm?,sentiment analysis
917,Can you say something about lexicons used in LDA algorithm?Why Arcs & emotion used for?,sentiment analysis
918,Tell me about the methodArcs & emotion?,sentiment analysis
919,What do you know about Arcs & emotion?,sentiment analysis
920,Do you know about Arcs & emotion?,sentiment analysis
921,How Arcs & emotion works?,sentiment analysis
922,About the method Arcs & emotion?,sentiment analysis
923,Explain about Arcs & emotion functionality?,sentiment analysis
924,Define Arcs & emotion?,sentiment analysis
925,Can you explain about Arcs & emotion?,sentiment analysis
926,Can you say something about Arcs & emotion?,sentiment analysis
927,Can you explain briefly about Arcs & emotion?,sentiment analysis
928,short summary about Arcs & emotion usage?What is syuzhet package in R?,sentiment analysis
929,Tell me about syuzhet library in R?,sentiment analysis
930,What do you know about syuzhet package?,sentiment analysis
931,How syuzhet package works?,sentiment analysis
932,About syuzhet library?,sentiment analysis
933,Explain about syuzhet package?,sentiment analysis
934,Define syuzhet package?,sentiment analysis
935,Can you explain about syuzhet package?,sentiment analysis
936,Can you say something about syuzhet package?,sentiment analysis
937,Can you explain briefly about syuzhet library?,sentiment analysis
938,short summary about syuzhet package/library?,sentiment analysis
939,What is regression technique in machine learning?,sentiment analysis
940,What is regression technique in data science?,sentiment analysis
941,What is regression technique in R?,sentiment analysis
942,What is regression technique in python?,sentiment analysis
943,What is regression?,sentiment analysis
944,Tell me about regression?,sentiment analysis
945,What about regression?,sentiment analysis
946,About regression?,sentiment analysis
947,Let me know about regression?,sentiment analysis
948,Do you know regression?,sentiment analysis
949,What do you know about regression?,sentiment analysis
950,What does regression mean?What is classification method?,sentiment analysis
951,Tell me about classification method?,sentiment analysis
952,What do you know about classification technique?,sentiment analysis
953,Do you know about classification method?,sentiment analysis
954,How classification model works?,sentiment analysis
955,About classification technique?,sentiment analysis
956,Let me know about classification method?,sentiment analysis
957,What does classification method mean?,sentiment analysis
958,Explain about classification method?,sentiment analysis
959,Define classification method?,sentiment analysis
960,Can you explain about classification technique?,sentiment analysis
961,Can you say something about classification model?,sentiment analysis
962,Can you explain briefly about classification model?,sentiment analysis
963,short summary about classification method?,sentiment analysis
964,What is supervised learning in machine learning?,sentiment analysis
965,What is supervised learning in data science?,sentiment analysis
966,What is supervised learning in R?,sentiment analysis
967,What is supervised learning in python?,sentiment analysis
968,Supervised learning means?,sentiment analysis
969,What do you know about supervised leaning?,sentiment analysis
970,How supervised learning works?,sentiment analysis
971,explain about supervised learning?,sentiment analysis
972,define supervised learning?,sentiment analysis
973,tell about supervised learning?,sentiment analysis
974,What is unsupervised learning?,sentiment analysis
975,What is unsupervised learning in data science?,sentiment analysis
976,What is unsupervised learning in machine learning?,sentiment analysis
977,What is unsupervised learning in R?,sentiment analysis
978,What is unsupervised learning in python?,sentiment analysis
979,Unsupervised learning?,sentiment analysis
980,What do you know about unsupervised learning?,sentiment analysis
981,Do you know about unsupervised learning?,sentiment analysis
982,How unsupervised learning works?,sentiment analysis
983,What do you mean by unsupervised learning?,sentiment analysis
984,explain about unsupervised learning?,sentiment analysis
985,define unsupervised learning?,sentiment analysis
986, ,sentiment analysis
987,what is the primary difference between lemmatization and stemming?,sentiment analysis
988,How lemmatization is differ from stemming?,sentiment analysis
989,Tell me about lemmatization and stemming?,sentiment analysis
990,What do you know about lemmatization and stemming?,sentiment analysis
991,Do you know about lemmatization and stemming?,sentiment analysis
992,distinguish between lemmatization and stemming?,sentiment analysis
993,mention some differences between lemmatization and stemming?,sentiment analysis
994,what are main difeferences between  lemmatization and stemming?,sentiment analysis
995,tell me some differences between lemmatization and stemming?,sentiment analysis
996,list out some differences betwen lemmatization and stemming?,sentiment analysis
997,what is difference between lemmatization and stemming?,sentiment analysis
998,what is difference between lemmatization and stemming?,sentiment analysis
999,Differentiate between lemmatization and stemming?,sentiment analysis
